"Lon","Lat","region"
18.5,38.5,"MediterraneanSea"
19.5,38.5,"MediterraneanSea"
20.5,38.5,"MediterraneanSea"
23.5,38.5,"MediterraneanSea"
24.5,38.5,"MediterraneanSea"
25.5,38.5,"MediterraneanSea"
-179.5,37.5,"Hawaiian.Longline"
-178.5,37.5,"Hawaiian.Longline"
-177.5,37.5,"Hawaiian.Longline"
-176.5,37.5,"Hawaiian.Longline"
-175.5,37.5,"Hawaiian.Longline"
-174.5,37.5,"Hawaiian.Longline"
-173.5,37.5,"Hawaiian.Longline"
-172.5,37.5,"Hawaiian.Longline"
-171.5,37.5,"Hawaiian.Longline"
-170.5,37.5,"Hawaiian.Longline"
-169.5,37.5,"Hawaiian.Longline"
-168.5,37.5,"Hawaiian.Longline"
-167.5,37.5,"Hawaiian.Longline"
-166.5,37.5,"Hawaiian.Longline"
-165.5,37.5,"Hawaiian.Longline"
-164.5,37.5,"Hawaiian.Longline"
-163.5,37.5,"Hawaiian.Longline"
-162.5,37.5,"Hawaiian.Longline"
-161.5,37.5,"Hawaiian.Longline"
-160.5,37.5,"Hawaiian.Longline"
-159.5,37.5,"Hawaiian.Longline"
-158.5,37.5,"Hawaiian.Longline"
-157.5,37.5,"Hawaiian.Longline"
-156.5,37.5,"Hawaiian.Longline"
-155.5,37.5,"Hawaiian.Longline"
-154.5,37.5,"Hawaiian.Longline"
-153.5,37.5,"Hawaiian.Longline"
-152.5,37.5,"Hawaiian.Longline"
-151.5,37.5,"Hawaiian.Longline"
-150.5,37.5,"Hawaiian.Longline"
-0.5,37.5,"MediterraneanSea"
0.5,37.5,"MediterraneanSea"
1.5,37.5,"MediterraneanSea"
2.5,37.5,"MediterraneanSea"
3.5,37.5,"MediterraneanSea"
4.5,37.5,"MediterraneanSea"
5.5,37.5,"MediterraneanSea"
6.5,37.5,"MediterraneanSea"
7.5,37.5,"MediterraneanSea"
8.5,37.5,"MediterraneanSea"
9.5,37.5,"MediterraneanSea"
10.5,37.5,"MediterraneanSea"
11.5,37.5,"MediterraneanSea"
12.5,37.5,"MediterraneanSea"
15.5,37.5,"MediterraneanSea"
16.5,37.5,"MediterraneanSea"
17.5,37.5,"MediterraneanSea"
18.5,37.5,"MediterraneanSea"
19.5,37.5,"MediterraneanSea"
20.5,37.5,"MediterraneanSea"
21.5,37.5,"MediterraneanSea"
23.5,37.5,"MediterraneanSea"
24.5,37.5,"MediterraneanSea"
25.5,37.5,"MediterraneanSea"
26.5,37.5,"MediterraneanSea"
-179.5,36.5,"Hawaiian.Longline"
-178.5,36.5,"Hawaiian.Longline"
-177.5,36.5,"Hawaiian.Longline"
-176.5,36.5,"Hawaiian.Longline"
-175.5,36.5,"Hawaiian.Longline"
-174.5,36.5,"Hawaiian.Longline"
-173.5,36.5,"Hawaiian.Longline"
-172.5,36.5,"Hawaiian.Longline"
-171.5,36.5,"Hawaiian.Longline"
-170.5,36.5,"Hawaiian.Longline"
-169.5,36.5,"Hawaiian.Longline"
-168.5,36.5,"Hawaiian.Longline"
-167.5,36.5,"Hawaiian.Longline"
-166.5,36.5,"Hawaiian.Longline"
-165.5,36.5,"Hawaiian.Longline"
-164.5,36.5,"Hawaiian.Longline"
-163.5,36.5,"Hawaiian.Longline"
-162.5,36.5,"Hawaiian.Longline"
-161.5,36.5,"Hawaiian.Longline"
-160.5,36.5,"Hawaiian.Longline"
-159.5,36.5,"Hawaiian.Longline"
-158.5,36.5,"Hawaiian.Longline"
-157.5,36.5,"Hawaiian.Longline"
-156.5,36.5,"Hawaiian.Longline"
-155.5,36.5,"Hawaiian.Longline"
-154.5,36.5,"Hawaiian.Longline"
-153.5,36.5,"Hawaiian.Longline"
-152.5,36.5,"Hawaiian.Longline"
-151.5,36.5,"Hawaiian.Longline"
-150.5,36.5,"Hawaiian.Longline"
-4.5,36.5,"MediterraneanSea"
-3.5,36.5,"MediterraneanSea"
-2.5,36.5,"MediterraneanSea"
-1.5,36.5,"MediterraneanSea"
-0.5,36.5,"MediterraneanSea"
0.5,36.5,"MediterraneanSea"
11.5,36.5,"MediterraneanSea"
12.5,36.5,"MediterraneanSea"
13.5,36.5,"MediterraneanSea"
14.5,36.5,"MediterraneanSea"
15.5,36.5,"MediterraneanSea"
16.5,36.5,"MediterraneanSea"
17.5,36.5,"MediterraneanSea"
18.5,36.5,"MediterraneanSea"
19.5,36.5,"MediterraneanSea"
20.5,36.5,"MediterraneanSea"
21.5,36.5,"MediterraneanSea"
22.5,36.5,"MediterraneanSea"
23.5,36.5,"MediterraneanSea"
24.5,36.5,"MediterraneanSea"
25.5,36.5,"MediterraneanSea"
26.5,36.5,"MediterraneanSea"
27.5,36.5,"MediterraneanSea"
28.5,36.5,"MediterraneanSea"
31.5,36.5,"MediterraneanSea"
34.5,36.5,"MediterraneanSea"
35.5,36.5,"MediterraneanSea"
-179.5,35.5,"Hawaiian.Longline"
-178.5,35.5,"Hawaiian.Longline"
-177.5,35.5,"Hawaiian.Longline"
-176.5,35.5,"Hawaiian.Longline"
-175.5,35.5,"Hawaiian.Longline"
-174.5,35.5,"Hawaiian.Longline"
-173.5,35.5,"Hawaiian.Longline"
-172.5,35.5,"Hawaiian.Longline"
-171.5,35.5,"Hawaiian.Longline"
-170.5,35.5,"Hawaiian.Longline"
-169.5,35.5,"Hawaiian.Longline"
-168.5,35.5,"Hawaiian.Longline"
-167.5,35.5,"Hawaiian.Longline"
-166.5,35.5,"Hawaiian.Longline"
-165.5,35.5,"Hawaiian.Longline"
-164.5,35.5,"Hawaiian.Longline"
-163.5,35.5,"Hawaiian.Longline"
-162.5,35.5,"Hawaiian.Longline"
-161.5,35.5,"Hawaiian.Longline"
-160.5,35.5,"Hawaiian.Longline"
-159.5,35.5,"Hawaiian.Longline"
-158.5,35.5,"Hawaiian.Longline"
-157.5,35.5,"Hawaiian.Longline"
-156.5,35.5,"Hawaiian.Longline"
-155.5,35.5,"Hawaiian.Longline"
-154.5,35.5,"Hawaiian.Longline"
-153.5,35.5,"Hawaiian.Longline"
-152.5,35.5,"Hawaiian.Longline"
-151.5,35.5,"Hawaiian.Longline"
-150.5,35.5,"Hawaiian.Longline"
-149.5,35.5,"Hawaiian.Longline"
-148.5,35.5,"Hawaiian.Longline"
-147.5,35.5,"Hawaiian.Longline"
-146.5,35.5,"Hawaiian.Longline"
-145.5,35.5,"Hawaiian.Longline"
-144.5,35.5,"Hawaiian.Longline"
-143.5,35.5,"Hawaiian.Longline"
-142.5,35.5,"Hawaiian.Longline"
-141.5,35.5,"Hawaiian.Longline"
-140.5,35.5,"Hawaiian.Longline"
-139.5,35.5,"Hawaiian.Longline"
-138.5,35.5,"Hawaiian.Longline"
-137.5,35.5,"Hawaiian.Longline"
-136.5,35.5,"Hawaiian.Longline"
-135.5,35.5,"Hawaiian.Longline"
-134.5,35.5,"Hawaiian.Longline"
-133.5,35.5,"Hawaiian.Longline"
-132.5,35.5,"Hawaiian.Longline"
-131.5,35.5,"Hawaiian.Longline"
-130.5,35.5,"Hawaiian.Longline"
-129.5,35.5,"Hawaiian.Longline"
-128.5,35.5,"Hawaiian.Longline"
-127.5,35.5,"Hawaiian.Longline"
-126.5,35.5,"Hawaiian.Longline"
-125.5,35.5,"Hawaiian.Longline"
-4.5,35.5,"MediterraneanSea"
-3.5,35.5,"MediterraneanSea"
-2.5,35.5,"MediterraneanSea"
-1.5,35.5,"MediterraneanSea"
11.5,35.5,"MediterraneanSea"
12.5,35.5,"MediterraneanSea"
13.5,35.5,"MediterraneanSea"
14.5,35.5,"MediterraneanSea"
15.5,35.5,"MediterraneanSea"
16.5,35.5,"MediterraneanSea"
17.5,35.5,"MediterraneanSea"
18.5,35.5,"MediterraneanSea"
19.5,35.5,"MediterraneanSea"
20.5,35.5,"MediterraneanSea"
21.5,35.5,"MediterraneanSea"
22.5,35.5,"MediterraneanSea"
23.5,35.5,"MediterraneanSea"
24.5,35.5,"MediterraneanSea"
25.5,35.5,"MediterraneanSea"
26.5,35.5,"MediterraneanSea"
27.5,35.5,"MediterraneanSea"
28.5,35.5,"MediterraneanSea"
29.5,35.5,"MediterraneanSea"
30.5,35.5,"MediterraneanSea"
31.5,35.5,"MediterraneanSea"
32.5,35.5,"MediterraneanSea"
33.5,35.5,"MediterraneanSea"
34.5,35.5,"MediterraneanSea"
35.5,35.5,"MediterraneanSea"
-179.5,34.5,"Hawaiian.Longline"
-178.5,34.5,"Hawaiian.Longline"
-177.5,34.5,"Hawaiian.Longline"
-176.5,34.5,"Hawaiian.Longline"
-175.5,34.5,"Hawaiian.Longline"
-174.5,34.5,"Hawaiian.Longline"
-173.5,34.5,"Hawaiian.Longline"
-172.5,34.5,"Hawaiian.Longline"
-171.5,34.5,"Hawaiian.Longline"
-170.5,34.5,"Hawaiian.Longline"
-169.5,34.5,"Hawaiian.Longline"
-168.5,34.5,"Hawaiian.Longline"
-167.5,34.5,"Hawaiian.Longline"
-166.5,34.5,"Hawaiian.Longline"
-165.5,34.5,"Hawaiian.Longline"
-164.5,34.5,"Hawaiian.Longline"
-163.5,34.5,"Hawaiian.Longline"
-162.5,34.5,"Hawaiian.Longline"
-161.5,34.5,"Hawaiian.Longline"
-160.5,34.5,"Hawaiian.Longline"
-159.5,34.5,"Hawaiian.Longline"
-158.5,34.5,"Hawaiian.Longline"
-157.5,34.5,"Hawaiian.Longline"
-156.5,34.5,"Hawaiian.Longline"
-155.5,34.5,"Hawaiian.Longline"
-154.5,34.5,"Hawaiian.Longline"
-153.5,34.5,"Hawaiian.Longline"
-152.5,34.5,"Hawaiian.Longline"
-151.5,34.5,"Hawaiian.Longline"
-150.5,34.5,"Hawaiian.Longline"
-149.5,34.5,"Hawaiian.Longline"
-148.5,34.5,"Hawaiian.Longline"
-147.5,34.5,"Hawaiian.Longline"
-146.5,34.5,"Hawaiian.Longline"
-145.5,34.5,"Hawaiian.Longline"
-144.5,34.5,"Hawaiian.Longline"
-143.5,34.5,"Hawaiian.Longline"
-142.5,34.5,"Hawaiian.Longline"
-141.5,34.5,"Hawaiian.Longline"
-140.5,34.5,"Hawaiian.Longline"
-139.5,34.5,"Hawaiian.Longline"
-138.5,34.5,"Hawaiian.Longline"
-137.5,34.5,"Hawaiian.Longline"
-136.5,34.5,"Hawaiian.Longline"
-135.5,34.5,"Hawaiian.Longline"
-134.5,34.5,"Hawaiian.Longline"
-133.5,34.5,"Hawaiian.Longline"
-132.5,34.5,"Hawaiian.Longline"
-131.5,34.5,"Hawaiian.Longline"
-130.5,34.5,"Hawaiian.Longline"
-129.5,34.5,"Hawaiian.Longline"
-128.5,34.5,"Hawaiian.Longline"
-127.5,34.5,"Hawaiian.Longline"
-126.5,34.5,"Hawaiian.Longline"
-125.5,34.5,"Hawaiian.Longline"
10.5,34.5,"MediterraneanSea"
11.5,34.5,"MediterraneanSea"
12.5,34.5,"MediterraneanSea"
13.5,34.5,"MediterraneanSea"
14.5,34.5,"MediterraneanSea"
15.5,34.5,"MediterraneanSea"
16.5,34.5,"MediterraneanSea"
17.5,34.5,"MediterraneanSea"
18.5,34.5,"MediterraneanSea"
19.5,34.5,"MediterraneanSea"
20.5,34.5,"MediterraneanSea"
21.5,34.5,"MediterraneanSea"
22.5,34.5,"MediterraneanSea"
23.5,34.5,"MediterraneanSea"
24.5,34.5,"MediterraneanSea"
25.5,34.5,"MediterraneanSea"
26.5,34.5,"MediterraneanSea"
27.5,34.5,"MediterraneanSea"
28.5,34.5,"MediterraneanSea"
29.5,34.5,"MediterraneanSea"
30.5,34.5,"MediterraneanSea"
31.5,34.5,"MediterraneanSea"
32.5,34.5,"MediterraneanSea"
33.5,34.5,"MediterraneanSea"
34.5,34.5,"MediterraneanSea"
35.5,34.5,"MediterraneanSea"
-179.5,33.5,"Hawaiian.Longline"
-178.5,33.5,"Hawaiian.Longline"
-177.5,33.5,"Hawaiian.Longline"
-176.5,33.5,"Hawaiian.Longline"
-175.5,33.5,"Hawaiian.Longline"
-174.5,33.5,"Hawaiian.Longline"
-173.5,33.5,"Hawaiian.Longline"
-172.5,33.5,"Hawaiian.Longline"
-171.5,33.5,"Hawaiian.Longline"
-170.5,33.5,"Hawaiian.Longline"
-169.5,33.5,"Hawaiian.Longline"
-168.5,33.5,"Hawaiian.Longline"
-167.5,33.5,"Hawaiian.Longline"
-166.5,33.5,"Hawaiian.Longline"
-165.5,33.5,"Hawaiian.Longline"
-164.5,33.5,"Hawaiian.Longline"
-163.5,33.5,"Hawaiian.Longline"
-162.5,33.5,"Hawaiian.Longline"
-161.5,33.5,"Hawaiian.Longline"
-160.5,33.5,"Hawaiian.Longline"
-159.5,33.5,"Hawaiian.Longline"
-158.5,33.5,"Hawaiian.Longline"
-157.5,33.5,"Hawaiian.Longline"
-156.5,33.5,"Hawaiian.Longline"
-155.5,33.5,"Hawaiian.Longline"
-154.5,33.5,"Hawaiian.Longline"
-153.5,33.5,"Hawaiian.Longline"
-152.5,33.5,"Hawaiian.Longline"
-151.5,33.5,"Hawaiian.Longline"
-150.5,33.5,"Hawaiian.Longline"
-149.5,33.5,"Hawaiian.Longline"
-148.5,33.5,"Hawaiian.Longline"
-147.5,33.5,"Hawaiian.Longline"
-146.5,33.5,"Hawaiian.Longline"
-145.5,33.5,"Hawaiian.Longline"
-144.5,33.5,"Hawaiian.Longline"
-143.5,33.5,"Hawaiian.Longline"
-142.5,33.5,"Hawaiian.Longline"
-141.5,33.5,"Hawaiian.Longline"
-140.5,33.5,"Hawaiian.Longline"
-139.5,33.5,"Hawaiian.Longline"
-138.5,33.5,"Hawaiian.Longline"
-137.5,33.5,"Hawaiian.Longline"
-136.5,33.5,"Hawaiian.Longline"
-135.5,33.5,"Hawaiian.Longline"
-134.5,33.5,"Hawaiian.Longline"
-133.5,33.5,"Hawaiian.Longline"
-132.5,33.5,"Hawaiian.Longline"
-131.5,33.5,"Hawaiian.Longline"
-130.5,33.5,"Hawaiian.Longline"
-129.5,33.5,"Hawaiian.Longline"
-128.5,33.5,"Hawaiian.Longline"
-127.5,33.5,"Hawaiian.Longline"
-126.5,33.5,"Hawaiian.Longline"
-125.5,33.5,"Hawaiian.Longline"
11.5,33.5,"MediterraneanSea"
12.5,33.5,"MediterraneanSea"
13.5,33.5,"MediterraneanSea"
14.5,33.5,"MediterraneanSea"
15.5,33.5,"MediterraneanSea"
16.5,33.5,"MediterraneanSea"
17.5,33.5,"MediterraneanSea"
18.5,33.5,"MediterraneanSea"
19.5,33.5,"MediterraneanSea"
20.5,33.5,"MediterraneanSea"
21.5,33.5,"MediterraneanSea"
22.5,33.5,"MediterraneanSea"
23.5,33.5,"MediterraneanSea"
24.5,33.5,"MediterraneanSea"
25.5,33.5,"MediterraneanSea"
26.5,33.5,"MediterraneanSea"
27.5,33.5,"MediterraneanSea"
28.5,33.5,"MediterraneanSea"
29.5,33.5,"MediterraneanSea"
30.5,33.5,"MediterraneanSea"
31.5,33.5,"MediterraneanSea"
32.5,33.5,"MediterraneanSea"
33.5,33.5,"MediterraneanSea"
34.5,33.5,"MediterraneanSea"
-179.5,32.5,"Hawaiian.Longline"
-178.5,32.5,"Hawaiian.Longline"
-177.5,32.5,"Hawaiian.Longline"
-176.5,32.5,"Hawaiian.Longline"
-175.5,32.5,"Hawaiian.Longline"
-174.5,32.5,"Hawaiian.Longline"
-173.5,32.5,"Hawaiian.Longline"
-172.5,32.5,"Hawaiian.Longline"
-171.5,32.5,"Hawaiian.Longline"
-170.5,32.5,"Hawaiian.Longline"
-169.5,32.5,"Hawaiian.Longline"
-168.5,32.5,"Hawaiian.Longline"
-167.5,32.5,"Hawaiian.Longline"
-166.5,32.5,"Hawaiian.Longline"
-165.5,32.5,"Hawaiian.Longline"
-164.5,32.5,"Hawaiian.Longline"
-163.5,32.5,"Hawaiian.Longline"
-162.5,32.5,"Hawaiian.Longline"
-161.5,32.5,"Hawaiian.Longline"
-160.5,32.5,"Hawaiian.Longline"
-159.5,32.5,"Hawaiian.Longline"
-158.5,32.5,"Hawaiian.Longline"
-157.5,32.5,"Hawaiian.Longline"
-156.5,32.5,"Hawaiian.Longline"
-155.5,32.5,"Hawaiian.Longline"
-154.5,32.5,"Hawaiian.Longline"
-153.5,32.5,"Hawaiian.Longline"
-152.5,32.5,"Hawaiian.Longline"
-151.5,32.5,"Hawaiian.Longline"
-150.5,32.5,"Hawaiian.Longline"
-149.5,32.5,"Hawaiian.Longline"
-148.5,32.5,"Hawaiian.Longline"
-147.5,32.5,"Hawaiian.Longline"
-146.5,32.5,"Hawaiian.Longline"
-145.5,32.5,"Hawaiian.Longline"
-144.5,32.5,"Hawaiian.Longline"
-143.5,32.5,"Hawaiian.Longline"
-142.5,32.5,"Hawaiian.Longline"
-141.5,32.5,"Hawaiian.Longline"
-140.5,32.5,"Hawaiian.Longline"
-139.5,32.5,"Hawaiian.Longline"
-138.5,32.5,"Hawaiian.Longline"
-137.5,32.5,"Hawaiian.Longline"
-136.5,32.5,"Hawaiian.Longline"
-135.5,32.5,"Hawaiian.Longline"
-134.5,32.5,"Hawaiian.Longline"
-133.5,32.5,"Hawaiian.Longline"
-132.5,32.5,"Hawaiian.Longline"
-131.5,32.5,"Hawaiian.Longline"
-130.5,32.5,"Hawaiian.Longline"
-129.5,32.5,"Hawaiian.Longline"
-128.5,32.5,"Hawaiian.Longline"
-127.5,32.5,"Hawaiian.Longline"
-126.5,32.5,"Hawaiian.Longline"
-125.5,32.5,"Hawaiian.Longline"
15.5,32.5,"MediterraneanSea"
16.5,32.5,"MediterraneanSea"
17.5,32.5,"MediterraneanSea"
18.5,32.5,"MediterraneanSea"
19.5,32.5,"MediterraneanSea"
23.5,32.5,"MediterraneanSea"
24.5,32.5,"MediterraneanSea"
25.5,32.5,"MediterraneanSea"
26.5,32.5,"MediterraneanSea"
27.5,32.5,"MediterraneanSea"
28.5,32.5,"MediterraneanSea"
29.5,32.5,"MediterraneanSea"
30.5,32.5,"MediterraneanSea"
31.5,32.5,"MediterraneanSea"
32.5,32.5,"MediterraneanSea"
33.5,32.5,"MediterraneanSea"
34.5,32.5,"MediterraneanSea"
-179.5,31.5,"Hawaiian.Longline"
-178.5,31.5,"Hawaiian.Longline"
-177.5,31.5,"Hawaiian.Longline"
-176.5,31.5,"Hawaiian.Longline"
-175.5,31.5,"Hawaiian.Longline"
-174.5,31.5,"Hawaiian.Longline"
-173.5,31.5,"Hawaiian.Longline"
-172.5,31.5,"Hawaiian.Longline"
-171.5,31.5,"Hawaiian.Longline"
-170.5,31.5,"Hawaiian.Longline"
-169.5,31.5,"Hawaiian.Longline"
-168.5,31.5,"Hawaiian.Longline"
-167.5,31.5,"Hawaiian.Longline"
-166.5,31.5,"Hawaiian.Longline"
-165.5,31.5,"Hawaiian.Longline"
-164.5,31.5,"Hawaiian.Longline"
-163.5,31.5,"Hawaiian.Longline"
-162.5,31.5,"Hawaiian.Longline"
-161.5,31.5,"Hawaiian.Longline"
-160.5,31.5,"Hawaiian.Longline"
-159.5,31.5,"Hawaiian.Longline"
-158.5,31.5,"Hawaiian.Longline"
-157.5,31.5,"Hawaiian.Longline"
-156.5,31.5,"Hawaiian.Longline"
-155.5,31.5,"Hawaiian.Longline"
-154.5,31.5,"Hawaiian.Longline"
-153.5,31.5,"Hawaiian.Longline"
-152.5,31.5,"Hawaiian.Longline"
-151.5,31.5,"Hawaiian.Longline"
-150.5,31.5,"Hawaiian.Longline"
-149.5,31.5,"Hawaiian.Longline"
-148.5,31.5,"Hawaiian.Longline"
-147.5,31.5,"Hawaiian.Longline"
-146.5,31.5,"Hawaiian.Longline"
-145.5,31.5,"Hawaiian.Longline"
-144.5,31.5,"Hawaiian.Longline"
-143.5,31.5,"Hawaiian.Longline"
-142.5,31.5,"Hawaiian.Longline"
-141.5,31.5,"Hawaiian.Longline"
-140.5,31.5,"Hawaiian.Longline"
-139.5,31.5,"Hawaiian.Longline"
-138.5,31.5,"Hawaiian.Longline"
-137.5,31.5,"Hawaiian.Longline"
-136.5,31.5,"Hawaiian.Longline"
-135.5,31.5,"Hawaiian.Longline"
-134.5,31.5,"Hawaiian.Longline"
-133.5,31.5,"Hawaiian.Longline"
-132.5,31.5,"Hawaiian.Longline"
-131.5,31.5,"Hawaiian.Longline"
-130.5,31.5,"Hawaiian.Longline"
-129.5,31.5,"Hawaiian.Longline"
-128.5,31.5,"Hawaiian.Longline"
-127.5,31.5,"Hawaiian.Longline"
-126.5,31.5,"Hawaiian.Longline"
-125.5,31.5,"Hawaiian.Longline"
16.5,31.5,"MediterraneanSea"
17.5,31.5,"MediterraneanSea"
18.5,31.5,"MediterraneanSea"
19.5,31.5,"MediterraneanSea"
26.5,31.5,"MediterraneanSea"
27.5,31.5,"MediterraneanSea"
28.5,31.5,"MediterraneanSea"
29.5,31.5,"MediterraneanSea"
30.5,31.5,"MediterraneanSea"
31.5,31.5,"MediterraneanSea"
32.5,31.5,"MediterraneanSea"
33.5,31.5,"MediterraneanSea"
-179.5,30.5,"Hawaiian.Longline"
-178.5,30.5,"Hawaiian.Longline"
-177.5,30.5,"Hawaiian.Longline"
-176.5,30.5,"Hawaiian.Longline"
-175.5,30.5,"Hawaiian.Longline"
-174.5,30.5,"Hawaiian.Longline"
-173.5,30.5,"Hawaiian.Longline"
-172.5,30.5,"Hawaiian.Longline"
-171.5,30.5,"Hawaiian.Longline"
-170.5,30.5,"Hawaiian.Longline"
-169.5,30.5,"Hawaiian.Longline"
-168.5,30.5,"Hawaiian.Longline"
-167.5,30.5,"Hawaiian.Longline"
-166.5,30.5,"Hawaiian.Longline"
-165.5,30.5,"Hawaiian.Longline"
-164.5,30.5,"Hawaiian.Longline"
-163.5,30.5,"Hawaiian.Longline"
-162.5,30.5,"Hawaiian.Longline"
-161.5,30.5,"Hawaiian.Longline"
-160.5,30.5,"Hawaiian.Longline"
-159.5,30.5,"Hawaiian.Longline"
-158.5,30.5,"Hawaiian.Longline"
-157.5,30.5,"Hawaiian.Longline"
-156.5,30.5,"Hawaiian.Longline"
-155.5,30.5,"Hawaiian.Longline"
-154.5,30.5,"Hawaiian.Longline"
-153.5,30.5,"Hawaiian.Longline"
-152.5,30.5,"Hawaiian.Longline"
-151.5,30.5,"Hawaiian.Longline"
-150.5,30.5,"Hawaiian.Longline"
-149.5,30.5,"Hawaiian.Longline"
-148.5,30.5,"Hawaiian.Longline"
-147.5,30.5,"Hawaiian.Longline"
-146.5,30.5,"Hawaiian.Longline"
-145.5,30.5,"Hawaiian.Longline"
-144.5,30.5,"Hawaiian.Longline"
-143.5,30.5,"Hawaiian.Longline"
-142.5,30.5,"Hawaiian.Longline"
-141.5,30.5,"Hawaiian.Longline"
-140.5,30.5,"Hawaiian.Longline"
-139.5,30.5,"Hawaiian.Longline"
-138.5,30.5,"Hawaiian.Longline"
-137.5,30.5,"Hawaiian.Longline"
-136.5,30.5,"Hawaiian.Longline"
-135.5,30.5,"Hawaiian.Longline"
-134.5,30.5,"Hawaiian.Longline"
-133.5,30.5,"Hawaiian.Longline"
-132.5,30.5,"Hawaiian.Longline"
-131.5,30.5,"Hawaiian.Longline"
-130.5,30.5,"Hawaiian.Longline"
-129.5,30.5,"Hawaiian.Longline"
-128.5,30.5,"Hawaiian.Longline"
-127.5,30.5,"Hawaiian.Longline"
-126.5,30.5,"Hawaiian.Longline"
-125.5,30.5,"Hawaiian.Longline"
19.5,30.5,"MediterraneanSea"
-179.5,29.5,"Hawaiian.Longline"
-178.5,29.5,"Hawaiian.Longline"
-177.5,29.5,"Hawaiian.Longline"
-176.5,29.5,"Hawaiian.Longline"
-175.5,29.5,"Hawaiian.Longline"
-174.5,29.5,"Hawaiian.Longline"
-173.5,29.5,"Hawaiian.Longline"
-172.5,29.5,"Hawaiian.Longline"
-171.5,29.5,"Hawaiian.Longline"
-170.5,29.5,"Hawaiian.Longline"
-169.5,29.5,"Hawaiian.Longline"
-168.5,29.5,"Hawaiian.Longline"
-167.5,29.5,"Hawaiian.Longline"
-166.5,29.5,"Hawaiian.Longline"
-165.5,29.5,"Hawaiian.Longline"
-164.5,29.5,"Hawaiian.Longline"
-163.5,29.5,"Hawaiian.Longline"
-162.5,29.5,"Hawaiian.Longline"
-161.5,29.5,"Hawaiian.Longline"
-160.5,29.5,"Hawaiian.Longline"
-159.5,29.5,"Hawaiian.Longline"
-158.5,29.5,"Hawaiian.Longline"
-157.5,29.5,"Hawaiian.Longline"
-156.5,29.5,"Hawaiian.Longline"
-155.5,29.5,"Hawaiian.Longline"
-154.5,29.5,"Hawaiian.Longline"
-153.5,29.5,"Hawaiian.Longline"
-152.5,29.5,"Hawaiian.Longline"
-151.5,29.5,"Hawaiian.Longline"
-150.5,29.5,"Hawaiian.Longline"
-149.5,29.5,"Hawaiian.Longline"
-148.5,29.5,"Hawaiian.Longline"
-147.5,29.5,"Hawaiian.Longline"
-146.5,29.5,"Hawaiian.Longline"
-145.5,29.5,"Hawaiian.Longline"
-144.5,29.5,"Hawaiian.Longline"
-143.5,29.5,"Hawaiian.Longline"
-142.5,29.5,"Hawaiian.Longline"
-141.5,29.5,"Hawaiian.Longline"
-140.5,29.5,"Hawaiian.Longline"
-139.5,29.5,"Hawaiian.Longline"
-138.5,29.5,"Hawaiian.Longline"
-137.5,29.5,"Hawaiian.Longline"
-136.5,29.5,"Hawaiian.Longline"
-135.5,29.5,"Hawaiian.Longline"
-134.5,29.5,"Hawaiian.Longline"
-133.5,29.5,"Hawaiian.Longline"
-132.5,29.5,"Hawaiian.Longline"
-131.5,29.5,"Hawaiian.Longline"
-130.5,29.5,"Hawaiian.Longline"
-129.5,29.5,"Hawaiian.Longline"
-128.5,29.5,"Hawaiian.Longline"
-127.5,29.5,"Hawaiian.Longline"
-126.5,29.5,"Hawaiian.Longline"
-125.5,29.5,"Hawaiian.Longline"
-179.5,28.5,"Hawaiian.Longline"
-178.5,28.5,"Hawaiian.Longline"
-177.5,28.5,"Hawaiian.Longline"
-176.5,28.5,"Hawaiian.Longline"
-175.5,28.5,"Hawaiian.Longline"
-174.5,28.5,"Hawaiian.Longline"
-173.5,28.5,"Hawaiian.Longline"
-172.5,28.5,"Hawaiian.Longline"
-171.5,28.5,"Hawaiian.Longline"
-170.5,28.5,"Hawaiian.Longline"
-169.5,28.5,"Hawaiian.Longline"
-168.5,28.5,"Hawaiian.Longline"
-167.5,28.5,"Hawaiian.Longline"
-166.5,28.5,"Hawaiian.Longline"
-165.5,28.5,"Hawaiian.Longline"
-164.5,28.5,"Hawaiian.Longline"
-163.5,28.5,"Hawaiian.Longline"
-162.5,28.5,"Hawaiian.Longline"
-161.5,28.5,"Hawaiian.Longline"
-160.5,28.5,"Hawaiian.Longline"
-159.5,28.5,"Hawaiian.Longline"
-158.5,28.5,"Hawaiian.Longline"
-157.5,28.5,"Hawaiian.Longline"
-156.5,28.5,"Hawaiian.Longline"
-155.5,28.5,"Hawaiian.Longline"
-154.5,28.5,"Hawaiian.Longline"
-153.5,28.5,"Hawaiian.Longline"
-152.5,28.5,"Hawaiian.Longline"
-151.5,28.5,"Hawaiian.Longline"
-150.5,28.5,"Hawaiian.Longline"
-149.5,28.5,"Hawaiian.Longline"
-148.5,28.5,"Hawaiian.Longline"
-147.5,28.5,"Hawaiian.Longline"
-146.5,28.5,"Hawaiian.Longline"
-145.5,28.5,"Hawaiian.Longline"
-144.5,28.5,"Hawaiian.Longline"
-143.5,28.5,"Hawaiian.Longline"
-142.5,28.5,"Hawaiian.Longline"
-141.5,28.5,"Hawaiian.Longline"
-140.5,28.5,"Hawaiian.Longline"
-139.5,28.5,"Hawaiian.Longline"
-138.5,28.5,"Hawaiian.Longline"
-137.5,28.5,"Hawaiian.Longline"
-136.5,28.5,"Hawaiian.Longline"
-135.5,28.5,"Hawaiian.Longline"
-134.5,28.5,"Hawaiian.Longline"
